"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"971",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"972",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"973",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"974",0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"975",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"976",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"977",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"978",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"979",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"980",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"981",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"982",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"983",0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"984",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"985",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"986",0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"987",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"988",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"989",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"990",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"991",0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"992",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"993",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"994",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"995",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"996",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"997",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"998",0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0
"999",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1000",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1001",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1002",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1003",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"1004",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"1005",0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1006",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1007",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1008",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1009",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1010",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"1011",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1012",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1013",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1014",0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1015",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1016",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1017",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1018",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"1019",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1020",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1021",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1022",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1023",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1024",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1025",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1026",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"1027",0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
"1028",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1029",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"1030",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1031",0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1032",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1033",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1034",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1035",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1036",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1037",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"1038",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1039",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1040",1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"1041",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
"1042",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1043",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1044",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1045",0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"1046",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1047",0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1048",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
"1049",0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1050",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1051",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1052",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"1053",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1054",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1055",0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"1056",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1057",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1058",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1059",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1060",0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1061",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1062",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1063",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"1064",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"1065",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1066",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1067",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1068",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"1069",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1070",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1071",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1072",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1073",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1074",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
"1075",1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1076",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1077",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"1078",1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1079",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1080",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1081",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1082",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1083",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"1084",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1085",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"1086",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1087",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1088",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1089",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1090",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1091",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1092",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1093",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1094",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1095",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"1096",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1097",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1098",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1099",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1100",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1101",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"1102",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1103",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1104",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1105",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"1106",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1107",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1108",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1109",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1110",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1111",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"1112",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1113",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1114",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"1115",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"1116",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1117",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
"1118",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1119",0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1120",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1121",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"1122",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1123",0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0
"1124",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1125",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1126",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1127",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"1128",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1129",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1130",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"1131",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1132",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1133",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1134",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1135",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1136",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1137",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1138",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1139",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1140",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1141",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1142",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"1143",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1144",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1145",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1146",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1147",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1148",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1149",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1150",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1151",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1152",0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1153",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1154",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1155",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1156",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1157",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1158",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1159",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1160",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1161",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1162",1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
"1163",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1164",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1165",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1166",0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1167",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1168",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"1169",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1170",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"1171",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1172",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1173",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"1174",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1175",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1176",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1177",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
"1178",0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1179",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1180",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1181",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"1182",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1183",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1184",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
"1185",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1186",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1187",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1188",0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"1189",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1190",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"1191",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"1192",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
"1193",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1194",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1195",1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
"1196",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"1197",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"1198",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1199",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1200",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"1201",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1202",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1203",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1204",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1205",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1206",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1207",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"1208",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1209",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1210",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1211",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1212",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
"1213",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"1214",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1215",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1216",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"1217",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1218",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1219",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"1220",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1221",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1222",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1223",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1224",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1225",0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1226",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1227",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"1228",0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"1229",0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
"1230",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1231",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1232",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
"1233",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1234",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"1235",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1236",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1237",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1238",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"1239",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1240",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1241",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1242",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"1243",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
"1244",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1245",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"1246",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1247",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1248",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1249",1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1250",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1251",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1252",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1253",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1254",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1255",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1256",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1257",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"1258",0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
"1259",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1260",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1261",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"1262",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"1263",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1264",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"1265",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"1266",0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1267",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1268",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1269",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"1270",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"1271",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"1272",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1273",1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1274",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1275",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1276",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1277",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1278",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"1279",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"1280",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"1281",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1282",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"1283",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
"1284",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"1285",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1286",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1287",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
